channel_id,name,handle,agency,discovery_source,first_discovered_at,candidate_status,already_in_frozen_cohort,evidence_strength
UCUz8QMqTQYtmKprSeGGKEkw,Kaylef Orion,@kaylef,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.273911+00:00,active,False,HIGH_CONFIDENCE
UCUlyl-zRpqE1Dm0GYoKFEJw,เจ้าหญิงวารินทร์,@varinchannel,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.273993+00:00,hiatus,False,HIGH_CONFIDENCE
UCUec0cPy5IPOXNODqho9wNw,TAeOH,@taeoh,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274083+00:00,active,False,MEDIUM_CONFIDENCE
UCU-O713Qgg5-OKKlt6nceiQ,MixerMaze,@mixermaze,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274171+00:00,active,False,HIGH_CONFIDENCE
UCTxCJt6jtRKeLJys0AaSUew,ลุงขนุน《 SSR 》,@unclekanun_ssr,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274242+00:00,active,False,HIGH_CONFIDENCE
UCU6UxFBQ19d2otSnCPeyykg,MamunzaaTV,@mamunzaatv,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274285+00:00,active,False,HIGH_CONFIDENCE
UCUhJEHIfPOZorfvJmvgievA,Drewiskiy,@drewiskiy,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274302+00:00,active,False,MEDIUM_CONFIDENCE
UCa8ILv94qHT6oar_jVzg9sQ,Beta AMI Ch. Lumina-World-End,@amiworldend,Lumina Live,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.274434+00:00,active,True,MEDIUM_CONFIDENCE
UC_LTVw7bj_wFH4n8POeSNbw,Faminé Ch.【ARP】,@famine_arp,Algorhythm Project,Thai VTuber Ranking,2026-09-06T15:07:31.274478+00:00,active,True,HIGH_CONFIDENCE
UCadBHNCSacgE3vePH8UtbMA,Chalong Ch.,@chalongtheyam,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274525+00:00,active,False,MEDIUM_CONFIDENCE
UC_Wo8eYbNSxzzeIke7_ssSQ,PENELOPE PINK,@penelopepink,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274573+00:00,active,False,MEDIUM_CONFIDENCE
UC_s_7eBay8mKkA8L7HBtzHQ,Anthia Ch.,@anthia_vos,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274628+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCaO7dcbFuHSol9_4g1driVg,Y' ม๋า Hunter,@yourdoghunter,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.274657+00:00,active,False,HIGH_CONFIDENCE
UCa-n4r4lWEWFcAT95ptx44w,Kini キニ ch,@kini_hayami,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274675+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCaNQI1xcU1ZC4W0guaIMgTg,ศาลเจ้ามังกรเนื้อทอง,@lnw_neuatong,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.274736+00:00,active,True,HIGH_CONFIDENCE
UCaGeOrKAIDWkmwp4MvPXVtg,Xanael,@xanael-th,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274761+00:00,active,False,HIGH_CONFIDENCE
UCbE22G3pUiL9j0mY0-XAl7w,Mixzy Ch.【21PM】,@mixzy21pm,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274792+00:00,active,False,HIGH_CONFIDENCE
UCaazykhRsTDHw7zxowhbpiw,Noa / のあくん,@noakunrev,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274812+00:00,active,False,HIGH_CONFIDENCE
UCaKlXG2ijXoovTEOlSBRTHA,Chouya,@kobayashichouya,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274904+00:00,active,False,HIGH_CONFIDENCE
UC_VUntI6UYF-qEB0k9VRWoQ,Masumi Kyou Ch.,@masumikyou,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.274935+00:00,active,False,MEDIUM_CONFIDENCE
UCa4xya8876A35_fQCrjO46g,Azenta Ch. [STP],@azenta_stp,STP,Thai VTuber Ranking,2026-09-06T15:07:31.274971+00:00,active,False,HIGH_CONFIDENCE
UC_f-4lGvlAXpBrN9vHertvA,Akiyama Zqiu Ch. | RPG 【GRADUATED】,@zqiurelife,RPG,Thai VTuber Ranking,2026-09-06T15:07:31.274995+00:00,unknown,True,MEDIUM_CONFIDENCE
UCaK_8j3AfLucrbABPzoqG8w,Hwaru,@hwaruuuuuuu,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275011+00:00,hiatus,False,MEDIUM_CONFIDENCE
UC_yoxmr7vWS7wD_ashIMaWg,Akane1120 CH.,@akane1120vtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275068+00:00,hiatus,False,HIGH_CONFIDENCE
UCbEkHjG43yPMGq5W08jq1TQ,ChaAYM,@chaaymth,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.275083+00:00,active,True,MEDIUM_CONFIDENCE
UCa-B3lVdQB9UOCAfVVoVcIA,Valak Ch.,@valakch.1435,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275104+00:00,hiatus,False,MEDIUM_CONFIDENCE
UC_XPgDT6i9evZc5uJF1tc8g,Enryu Horus Ch. 炎竜ホルス,@enryuhorus,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275133+00:00,active,False,MEDIUM_CONFIDENCE
UCatSdbBdnsXgFpCyhJ7jYGg,Darin V,@darinvmonster,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.275183+00:00,active,True,HIGH_CONFIDENCE
UC_djfyZ7N_-hPSxtrSsBNfQ,Victor Hoshino【GRADUATED】,@victorrrhn,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275208+00:00,hiatus,True,MEDIUM_CONFIDENCE
UCaM7hDc5B6kte2T7P6_Fpnw,tomo_corn,@tomo_corn,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275241+00:00,active,False,HIGH_CONFIDENCE
UCa2Cm1mnIXZqcUkGBvOEAKw,Timetuba,@timetuba2002,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275297+00:00,active,False,MEDIUM_CONFIDENCE
UC_RrxXP6eSLxgYYmoV4QdmA,Keressa Zoulfia Ch. Pixela-Mystic,@keressazoulfia,Pixela Project,Thai VTuber Ranking,2026-09-06T15:07:31.275318+00:00,hiatus,False,HIGH_CONFIDENCE
UCa6vtZqjqy-qr4dOZty6xtQ,The Black Wolf (PoLin),@theblackwolf3047,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275347+00:00,active,False,HIGH_CONFIDENCE
UC_PZp8aADgJ9tiWMT44eUMg,Sirin 『VTG』,@sirinvtg,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275367+00:00,active,False,MEDIUM_CONFIDENCE
UCbFDpdmVcTy1weHo1KDU9uQ,Lattemelo,@lattemelo,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275443+00:00,active,False,MEDIUM_CONFIDENCE
UCantL0_E-ATsKZTmZmZ51tw,Millennia Ch.【ARP】,@millennia_arp,Algorhythm Project,Thai VTuber Ranking,2026-09-06T15:07:31.275466+00:00,active,True,HIGH_CONFIDENCE
UCapmEuEA_aL81YaihYO27vQ,Tsuku CH.,@tsukuch.2483,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275480+00:00,hiatus,True,MEDIUM_CONFIDENCE
UC_Tz70m-NMqHHkblzKa9v6A,วายุ สวรรค์,@wayusawan,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275525+00:00,active,False,HIGH_CONFIDENCE
UC_RvJQOjfm-vgtMRRXeq7mQ,Whyte Ch.,@whitepgz,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275549+00:00,active,False,MEDIUM_CONFIDENCE
UCbD0eVN3O-T7iBszxoBYwdA,Aida Ch.,@aidach,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275598+00:00,active,False,HIGH_CONFIDENCE
UCaq7JU0j74R0TsjlViB_-MA,Astia Ch.,@astianievestelarch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275629+00:00,active,False,MEDIUM_CONFIDENCE
UCafG1bj6Qtcbn4bozcicWfA,ZONA Ch.,@zonaplg,Polygon Official,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.275668+00:00,active,True,HIGH_CONFIDENCE
UCawpXTKN_jWyTXG97-DD1zQ,Bamboo Niffy,@uniff4,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275700+00:00,active,False,HIGH_CONFIDENCE
UCaCZ78DoDsPxejb_azg1hog,ITsMeYao,@itsmeyao,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.275732+00:00,active,True,HIGH_CONFIDENCE
UCb6cL1o1-78FjrUOR-AVqMw,Chloe J. Park Ch. | VTUBER,@chloejparkvtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275776+00:00,active,False,MEDIUM_CONFIDENCE
UC_oH76DShLob3sbdod-RF6Q,SHUA Ch. / QURSE,@shuavibeent,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275792+00:00,active,False,MEDIUM_CONFIDENCE
UCahw5ZcdjoFfS6WlfJButNg,Adrelis Zinya「ALF」,@adrelis_alf,ALF,Thai VTuber Ranking,2026-09-06T15:07:31.275815+00:00,active,False,MEDIUM_CONFIDENCE
UC_qD5kQNDIWdfeAR5pH3bBA,Asheria Ch.,@asheriabrumby,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275828+00:00,active,False,MEDIUM_CONFIDENCE
UCbE5PSt6dbI8_URxa7tl_TA,Carys Cordelia,@carys_eylz,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275876+00:00,active,False,MEDIUM_CONFIDENCE
UC_QxfkQ4RrWkiQmGeyYa1tQ,AelegosSunOfaeminch.,@aelegossunofaemin,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275899+00:00,active,False,MEDIUM_CONFIDENCE
UCaMhj4Q6-bx1IZE3izVtk6A,Saneko ch. Euphora,@sanekoepr,Euphora Project,Thai VTuber Ranking,2026-09-06T15:07:31.275940+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCalvpWY2A2P4-h5UIs1jGgA,yoinmori,@yoinmori,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.275964+00:00,active,True,HIGH_CONFIDENCE
UC_hrRvjp0dzI0W6goBxRMPA,XINPIA ⌜VZ⌟,@xinpia,Virtual Zeven (VZ),Thai VTuber Ranking,2026-09-06T15:07:31.276007+00:00,active,False,HIGH_CONFIDENCE
UCacSkKAhjz4pDmyee5IiL5A,Harumoon Ch.,@harumoonch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276036+00:00,active,False,MEDIUM_CONFIDENCE
UCriNq8O70ubJVbUtJ9yoGNw,IRISS Ch.,@irissxofficer,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276074+00:00,active,False,HIGH_CONFIDENCE
UCtAwmDprhStjmfRwyF3znsQ,Warene Ch. [ヴァリーネー],@warenech.2253,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276115+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCsZSZCsOh_00oTBLdk2w-GA,Haguruma,@hagurumavtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276135+00:00,active,False,MEDIUM_CONFIDENCE
UCrOhfmfkwCUS5ibUehZpJtA,JUNEVY Ch.,@junevy888,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276185+00:00,hiatus,False,HIGH_CONFIDENCE
UCsBCAX4sd9ro4MhqVTyfOwg,Am,@am-lilden,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276208+00:00,active,False,MEDIUM_CONFIDENCE
UCtD7KwwGOSgFu4FEd46msMg,Mylah Ch.,@mylah_ch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276223+00:00,active,False,MEDIUM_CONFIDENCE
UCsPn9TRLJIGDWPnfa32EX7Q,Este Ch.,@esteestella,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276258+00:00,active,False,HIGH_CONFIDENCE
UCtGhO6z6GxqtBZ4gP-3rUpA,TakumaRei「บ่นไปเรื่อย」,@takumarei,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276325+00:00,active,True,HIGH_CONFIDENCE
UCt6FZvZeGX7_0dFT5bibXig,Banpratou,@banpratou,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276378+00:00,hiatus,False,HIGH_CONFIDENCE
UCrKgRzwdpFIyoYBvyuacmPg,Nogi Sensei,@nogibynagi,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276401+00:00,hiatus,True,HIGH_CONFIDENCE
UCrUmEIK7jOgqVw5BPEDfQdQ,キラリKirari NeNe,@kirarinene,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276468+00:00,hiatus,False,HIGH_CONFIDENCE
UCsO3bLRlRtET6FMH0KIWvYQ,SCSugarZ.,@scsugarcute,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276521+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCrQORO4YG9kd7FXl9nB-_Bw,Meiai ch.,@meiaimuguri,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276535+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCsvM-x2McjES-pJMGfq8PuA,Rafinia Ch.,@rafiniach.,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276578+00:00,active,False,HIGH_CONFIDENCE
UCsopSzBjIt3naRqabJrXpRA,PRAEAM_SLX,@praeam_slx,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276627+00:00,active,False,MEDIUM_CONFIDENCE
UCrkmFl9WbotWvZMH8wQM2mw,Kisane Miko Ch,@kisanemikoch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276670+00:00,active,False,HIGH_CONFIDENCE
UCrv90qmK4-Yxj_QyNMqBVQA,Faethon Uni. Jantra,@faethon_jantra,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276691+00:00,active,False,MEDIUM_CONFIDENCE
UCsQphFL62QU4XfvjN4B0kAQ,RuLaRaLan,@rularalan,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276734+00:00,active,False,HIGH_CONFIDENCE
UCroF8LjEdRGOerNXLR0ddLA,Saria Ch.,@sariachannal,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.276756+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCt483dpJFmpjRjADkNCWj1A,Bluwey Ch,@bluweyvgamer,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276803+00:00,active,False,HIGH_CONFIDENCE
UCsg4TnP4vfR82IvQ5FKC9Cg,Yasou Azrael Ch. / AStars,@yasouazrael_as,AStars Production,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.276838+00:00,active,False,HIGH_CONFIDENCE
UCt-_7LOFGUhAQGzePZtbYZg,Renkon Ch.,@renkon12,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276863+00:00,active,True,MEDIUM_CONFIDENCE
UCt8NgIONfmrNcyJt26ntJQg,Yozora /星屑 夜空 Ch.,@yoru-no-zora,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276895+00:00,active,False,HIGH_CONFIDENCE
UCt2nUyG9wE579wkiik-bfHQ,Amy Chan ◤VTP◢,@amychan_vtp,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.276916+00:00,active,False,MEDIUM_CONFIDENCE
UCrYkQnbL_OiYyGuiZyvcO7g,Hey Solly,@heysolly,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.276991+00:00,hiatus,True,HIGH_CONFIDENCE
UCt3VBRNF3sR05y763RZx2xw,AELA CH. [EC19 Projekt],@aelachec19projekt,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.277030+00:00,active,False,HIGH_CONFIDENCE
UCsQqb5obLoEfcDoiaZFM7LA,moujob,@aimoumoujob,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277057+00:00,active,True,MEDIUM_CONFIDENCE
UCtI52RQ3VagjRMERxov_OxA,Nyamaru Yui,@nyamaru_yui,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277076+00:00,active,False,MEDIUM_CONFIDENCE
UCsqbAJWvp5DMgg69Clc81pA,Devto Demon,@devtodemon,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277109+00:00,active,False,MEDIUM_CONFIDENCE
UCrrhPvH5ZB7UBcjCajs9OmQ,Valery Ch.【Ti19t】,@valery3nake,Ti19t,Thai VTuber Ranking,2026-09-06T15:07:31.277137+00:00,active,False,MEDIUM_CONFIDENCE
UCrvgFjRmdALKWipRU1MQBsQ,StormBullet,@stormbullet,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277173+00:00,active,False,HIGH_CONFIDENCE
UCrKHJptt9n65z_2UFZc-aMg,Kombucha Ch.,@kombuchach,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277196+00:00,unknown,False,MEDIUM_CONFIDENCE
UCrVrg-DbNYlz-1TMgthXWRA,Frounce Zebious,@zebiousfrounce,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277217+00:00,active,False,MEDIUM_CONFIDENCE
UCt5N-YObN60x8TQTMh6mvbw,Chiiaki Jellyfishkun,@chiiakijf,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277387+00:00,active,False,HIGH_CONFIDENCE
UCsrQN_xHHIOLkPfQ-uP1zag,Kuro『VTG』,@kuro_vtg,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277441+00:00,active,False,MEDIUM_CONFIDENCE
UCsyvaOTDKdgG_iglzRnWzOQ,Mr. Jameson,@mr.jameson9965,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277460+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCrsyP6H1Ftqt503xKE7_CUg,Akemi Arlin Ch. Pixela Legends,@akemiarlin,Pixela Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.277504+00:00,active,True,HIGH_CONFIDENCE
UCt27auVkfJgmTnKJI6UAZwg,Mali_SLR,@malislr,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277535+00:00,active,False,MEDIUM_CONFIDENCE
UCt1L2vxqFD0xZeYHeHPZQoQ,CooGa,@cooga,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277600+00:00,active,True,HIGH_CONFIDENCE
UCrkWEJaRE2eCpEpGZbpNhIQ,Ryusei Starlight Ch.,@ryuseistarlightch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277623+00:00,active,False,MEDIUM_CONFIDENCE
UCrpZITOa4ElrYQ7bjSXn75w,Kealan Hmm [ECR],@kealanhmm,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277690+00:00,active,False,HIGH_CONFIDENCE
UCrZZ55RSNNZvURxjffvIDng,DieInGamez,@dieingamez,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277749+00:00,hiatus,False,HIGH_CONFIDENCE
UCsMUB8xL0-TcsBxpfb7LA8w,NepkoNova Ch.,@nepkonova,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277787+00:00,hiatus,False,HIGH_CONFIDENCE
UCs3O6VR89_-NPCUSj29jY3Q,gingerbelle,@ging3rbelle,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277915+00:00,hiatus,False,HIGH_CONFIDENCE
UCsrs6PQ6BxBGZbDuuD8i6iA,MerryKomori Lu.,@merrykomori,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.277982+00:00,active,False,HIGH_CONFIDENCE
UCsI6assrGUpDX_TmSK4zehg,Layniazia Ch.,@layniazia,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278022+00:00,active,False,HIGH_CONFIDENCE
UCO-cQ0fuaInGZHIxSn9iO3g,Peace Ch.,@peacech16,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278067+00:00,active,False,MEDIUM_CONFIDENCE
UCMvIUZRjMYx-_U7_RRlQYqw,Zerin Ch. - ゼリン -,@zerindesu,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278105+00:00,hiatus,False,HIGH_CONFIDENCE
UCN3A90FXb4u4ZirE2LmB_9Q,HEADCHEF,@headlnwza,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278127+00:00,active,False,HIGH_CONFIDENCE
UCN6506blTCjlsfwnRBMRB0Q,Norigo Ch.,@norigoch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278181+00:00,active,False,HIGH_CONFIDENCE
UCNbXahoA48lOdkSS9fAWmcQ,เกมส์เมอร์ขาอ่อน 【18 B 】,@gamerkaon,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278212+00:00,active,False,HIGH_CONFIDENCE
UCNLRchQpCrJaUvYo731Y_vg,Callidora Ch.【VJN】,@callidorajanaiyo,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278293+00:00,active,False,MEDIUM_CONFIDENCE
UCOWt5oD4DqoGowGNz0F6Gkw,Yumiiko CH.,@yumiiko,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278339+00:00,active,False,HIGH_CONFIDENCE
UCN0m7R88NRnqBdjIPcloOnw,Natsume [NEX],@natsumenex,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278370+00:00,active,False,MEDIUM_CONFIDENCE
UCMhUWTKBjrRSacizvjq3HLg,L4zyGone,@l4zygone,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278413+00:00,active,True,HIGH_CONFIDENCE
UCMZkIRSYq4NX-rBGs7n-3-g,Yena Hwang ch. 황예나,@yenahwangch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278441+00:00,hiatus,False,HIGH_CONFIDENCE
UCMh4voylnr9h_UVZWJI5Vew,CandyCatdy CH.,@candycatdych,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278469+00:00,active,False,HIGH_CONFIDENCE
UCN2h2ov92AeTDv60a1mUr0g,Puffy Fluffy Ch.,@puffyvtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278532+00:00,active,False,MEDIUM_CONFIDENCE
UCOVpD7MesZKe44ZvLVuwXvA,Asteroth Ch.【ARP】,@asteroth_arp,Algorhythm Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.278570+00:00,hiatus,True,MEDIUM_CONFIDENCE
UCNMSbSb456HB-QHasfl7dtg,MEWRCCLUB Ch.,@mewrcclub,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278598+00:00,active,False,HIGH_CONFIDENCE
UCN2uHnFKm8CTbjFQ9H7Uotg,Nonghong,@nonghongv,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278612+00:00,active,False,MEDIUM_CONFIDENCE
UCNRhbYsDR35KlFvAeP_WmrA,NatchaLatte Official,@natchalatteofficial,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278679+00:00,hiatus,False,HIGH_CONFIDENCE
UCOHKuZWqnh7JOMMGn7tVlLw,Taka Melonpan,@takamelonpan,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278707+00:00,active,False,MEDIUM_CONFIDENCE
UCNy9BIHfr9iuvGdeQ0jm1gA,MaddoxTheOrder,@maddoxtheorder,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278736+00:00,active,False,MEDIUM_CONFIDENCE
UCO8YcEfbe_-_WlX9QTU6b0Q,Shua Channel,@shuachannel,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278769+00:00,hiatus,False,HIGH_CONFIDENCE
UCOMnre_EA7EoOVQEkBwWKRA,Mabelle.a,@mabelle.a,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278794+00:00,active,True,HIGH_CONFIDENCE
UCN5KfrZRFVu6QbnPC3bl9qA,Mamushi Ene Ch.,@mamushiene,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278816+00:00,active,False,HIGH_CONFIDENCE
UCMvc8BlQ7r5gRbz-D2EY0LA,HØRI 07 ⌜VZ⌟,@hori07,Virtual Zeven (VZ),Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.278877+00:00,active,True,HIGH_CONFIDENCE
UCN9xSRO9lXdzO3mM3BCEt9w,Nyann Nyatsume,@nnyatsume,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278913+00:00,active,False,MEDIUM_CONFIDENCE
UCNLd5kFDUcQyiiiV8f56Tlw,Hecate Ch.,@hecatevtuber,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278953+00:00,active,False,HIGH_CONFIDENCE
UCMVdzsLwVWc241rrjK78aXA,Pak LIGHT,@pak-light,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.278983+00:00,hiatus,True,MEDIUM_CONFIDENCE
UCMoP04hETQT8gYkfCI675EQ,Memories of Munia ,@munia_momumupmip,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.279004+00:00,active,False,MEDIUM_CONFIDENCE
UCNxjqm_u1zOpgisojN5WoSw,zaczoa Twin Aliens,@zaczoatwinaliens,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.279094+00:00,active,False,MEDIUM_CONFIDENCE
UCO6R8Pc5g2R7ObJQPBGppdg,Baku Ch.【ARP】,@baku_arp,Algorhythm Project,Thai VTuber Ranking,2026-09-06T15:07:31.279146+00:00,active,True,HIGH_CONFIDENCE
UCNEjPeYZ1R9xQEjHFU__Nhw,012CQ Ch. Ruka Inochizuna,@012cq,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.279190+00:00,active,False,HIGH_CONFIDENCE
UCMrMIuX-WYd9Tpr8E1-ryKQ,Neru - Gemini,@nerugemini,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.279253+00:00,hiatus,False,HIGH_CONFIDENCE
UCN3ujjUVCDcAjX-wfkU00SQ,TomatoChan🍅,@wormtomato,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.279308+00:00,active,False,HIGH_CONFIDENCE
UCO87oFEFK06LeevWL4WYEEA,Peeing Ch.,@peeingch,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.279355+00:00,active,False,HIGH_CONFIDENCE
UCOH1TjDVrc5Mds_Xv3J8RFg,Akari Kanon,@akarikanon,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.279432+00:00,active,False,HIGH_CONFIDENCE
UCMUtWzsjAQJgp6UlkbVSo1w,Laguna JuJu Ch. Pixela Project,@lagunajuju,Pixela Project,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.279453+00:00,hiatus,True,HIGH_CONFIDENCE
UCOQXDZCXXd-05ikdDsNaPEQ,aimtraps,@aimt1964,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.279468+00:00,hiatus,False,MEDIUM_CONFIDENCE
UCMdzC45Herdf2KXfEyhAjLg,MaewDam T. Mira,@maewdamtmira,Independent,Thai VTuber Ranking,2026-09-06T15:07:31.279575+00:00,active,False,HIGH_CONFIDENCE
UCO16Msf-IqFupuEiRYbmC7A,Niji Ch.,@kitsukaminijich-eastereggth,Independent,Thai VTuber Ranking; Virtual YouTuber Fandom Wiki,2026-09-06T15:07:31.279616+00:00,hiatus,False,MEDIUM_CONFIDENCE
